n67 v67, n67 v50, n67 v41, n59 v37, n76 v35, 
n67 v63, n67 v47, n67 v42, n59 v35, n76 v34, 
n64 v55, n67 v52, n64 v42, n76 v37, n67 v37, 
n64 v57, n67 v50, n64 v47, n76 v39, n67 v34, 
n64 v54, n67 v50, n64 v43, n76 v37, n67 v36, 
n64 v49, n67 v48, n52 v41, n67 v35, n52 v34, 
n67 v46, n52 v45, n52 v40, n67 v34, n67 v30, 
n67 v43, n52 v41, n52 v37, n67 v33, n67 v29, 
n59 v45, n67 v39, n52 v38, n52 v35, n59 v30, 
n59 v52, n59 v39, n67 v37, n52 v33, n52 v32, 
n59 v52, n59 v39, n67 v36, n52 v32, n52 v30, 
n59 v51, n59 v39, n67 v35, n52 v35, n52 v30, 
n59 v49, n59 v37, n67 v31, n52 v31, n52 v30, 
n59 v46, n40 v35, n52 v33, n60 v26, n67 v26, 
n59 v39, n40 v34, n52 v33, n64 v29, n65 v25, 
n64 v51, n64 v41, n59 v37, n55 v36, n76 v33, 
n64 v49, n40 v40, n76 v35, n55 v32, n52 v29, 
n64 v51, n52 v39, n59 v35, n76 v34, n55 v33, 
n64 v51, n64 v37, n55 v35, n40 v33, n64 v28, 
n64 v50, n40 v38, n55 v33, n76 v33, n52 v29, 
n64 v44, n59 v42, n52 v36, n55 v36, n60 v29, 
n59 v64, n59 v45, n64 v40, n71 v34, n52 v33, 
n59 v65, n59 v49, n64 v39, n60 v32, n52 v31, 
n59 v63, n59 v46, n64 v33, n60 v32, n52 v32, 
n59 v59, n59 v44, n64 v33, n52 v33, n55 v30, 
n59 v54, n59 v40, n55 v34, n40 v32, n64 v30, 
n59 v44, n59 v41, n60 v31, n55 v30, n38 v26, 
n59 v49, n71 v40, n71 v38, n71 v38, n71 v38, 
n71 v54, n71 v52, n71 v51, n71 v51, n71 v51, 
n62 v55, n50 v53, n71 v52, n71 v51, n71 v51, 
n50 v54, n71 v50, n71 v47, n71 v47, n71 v47, 
n50 v48, n71 v47, n71 v46, n71 v45, n71 v45, 
n50 v47, n71 v43, n71 v41, n71 v41, n71 v41, 
n71 v45, n71 v42, n71 v42, n71 v42, n71 v42, 
n59 v60, n59 v45, n71 v34, n71 v32, n71 v32, 
n59 v61, n59 v44, n71 v32, n60 v32, n71 v30, 
n59 v58, n59 v43, n50 v34, n71 v31, n71 v29, 
n59 v53, n50 v41, n59 v37, n60 v27, n51 v27, 
n59 v49, n50 v43, n59 v35, n62 v31, n51 v26, 
n50 v44, n59 v40, n59 v32, n51 v30, n62 v30, 
n62 v57, n62 v50, n59 v31, n74 v31, n51 v31, 
n62 v73, n62 v66, n67 v36, n67 v34, n63 v33, 
n62 v71, n62 v62, n67 v37, n63 v35, n55 v31, 
n62 v68, n62 v55, n67 v36, n63 v34, n67 v32, 
n62 v63, n62 v53, n67 v35, n63 v30, n67 v28, 
n62 v62, n62 v49, n67 v35, n55 v33, n63 v33, 
n62 v54, n62 v42, n55 v36, n67 v32, n68 v30, 
n67 v57, n67 v47, n62 v40, n59 v38, n62 v37, 
n67 v61, n59 v44, n67 v42, n67 v41, n59 v33, 
n67 v60, n67 v43, n59 v43, n67 v40, n50 v37, 
n67 v58, n67 v43, n59 v40, n55 v39, n62 v37, 
n67 v57, n55 v45, n62 v36, n55 v35, n59 v35, 
n67 v51, n67 v42, n62 v40, n55 v32, n59 v30, 
n62 v66, n62 v64, n67 v43, n44 v32, n67 v32, 
n62 v83, n62 v78, n51 v37, n67 v36, n50 v33, 
n62 v81, n62 v75, n51 v39, n67 v36, n50 v34, 
n62 v77, n62 v68, n51 v39, n67 v35, n50 v32, 
n62 v72, n62 v64, n51 v38, n50 v34, n67 v31, 
n62 v68, n62 v59, n51 v35, n50 v32, n67 v30, 
n62 v58, n62 v48, n51 v32, n67 v32, n59 v29, 
n62 v49, n59 v43, n62 v41, n59 v33, n67 v32, 
n59 v47, n62 v43, n50 v41, n59 v33, n67 v30, 
n59 v48, n50 v44, n62 v38, n59 v33, n67 v28, 
n59 v46, n50 v44, n55 v33, n59 v32, n60 v24, 
n59 v44, n50 v43, n59 v32, n74 v31, n55 v28, 
n50 v42, n59 v39, n62 v33, n59 v28, n51 v25, 
n74 v48, n74 v46, n74 v41, n74 v41, n74 v41, 
n62 v61, n62 v59, n55 v35, n55 v29, n67 v29, 
n62 v62, n62 v60, n55 v32, n67 v31, n59 v26, 
n62 v58, n62 v53, n55 v30, n44 v29, n59 v27, 
n62 v50, n62 v47, n67 v33, n55 v31, n59 v26, 
n55 v43, n62 v41, n67 v30, n59 v29, n50 v26, 
n59 v38, n55 v37, n62 v34, n67 v30, n59 v27, 
n59 v53, n59 v40, n67 v32, n43 v27, n55 v26, 
n59 v53, n59 v41, n67 v32, n55 v29, n50 v28, 
n59 v50, n59 v38, n55 v35, n50 v30, n67 v27, 
n59 v47, n59 v37, n55 v36, n50 v32, n67 v27, 
n59 v41, n55 v39, n50 v38, n59 v31, n55 v27, 
n62 v37, n55 v36, n59 v35, n59 v34, n50 v29, 
n59 v54, n78 v49, n43 v41, n71 v39, n71 v36, 
n71 v65, n59 v58, n50 v50, n62 v48, n71 v42, 
n71 v64, n71 v57, n71 v54, n71 v54, n71 v54, 
n62 v61, n71 v54, n71 v54, n62 v52, n71 v51, 
n62 v59, n71 v52, n71 v52, n62 v51, n71 v49, 
n62 v58, n62 v51, n71 v50, n71 v49, n71 v48, 
n71 v54, n62 v49, n71 v49, n71 v49, n71 v49, 
n59 v63, n59 v46, n62 v45, n62 v40, n71 v38, 
n59 v66, n59 v50, n62 v43, n71 v35, n62 v35, 
n59 v64, n59 v50, n62 v43, n71 v34, n62 v32, 
n59 v59, n59 v46, n62 v38, n62 v33, n71 v31, 
n59 v55, n59 v41, n62 v37, n50 v34, n71 v28, 
n59 v49, n62 v46, n50 v40, n59 v33, n51 v25, 
n62 v67, n62 v63, n59 v35, n51 v28, n59 v28, 
n62 v79, n62 v73, n63 v33, n59 v30, n74 v27, 
n62 v78, n62 v69, n63 v34, n35 v28, n45 v26, 
n62 v76, n62 v64, n63 v36, n35 v28, n74 v25, 
n62 v74, n62 v63, n63 v33, n35 v26, n74 v23, 
n62 v60, n62 v50, n63 v33, n74 v31, n35 v30, 
n62 v43, n54 v41, n62 v39, n66 v35, n55 v32, 
n66 v58, n66 v51, n62 v45, n62 v39, n39 v28, 
n66 v53, n62 v49, n66 v41, n62 v41, n59 v35, 
n62 v48, n66 v46, n62 v41, n66 v39, n59 v35, 
n62 v47, n62 v41, n66 v41, n59 v35, n66 v34, 
n62 v47, n62 v41, n66 v36, n59 v32, n66 v32, 
n62 v48, n66 v37, n74 v35, n63 v35, n59 v31, 
n62 v69, n62 v61, n47 v34, n63 v33, n74 v30, 
n62 v80, n62 v78, n38 v33, n74 v33, n50 v31, 
n62 v80, n62 v71, n51 v36, n38 v33, n66 v28, 
n62 v75, n62 v64, n51 v35, n38 v30, n74 v28, 
n62 v70, n62 v59, n51 v36, n38 v29, n74 v28, 
n62 v66, n50 v54, n51 v34, n66 v29, n38 v24, 
n62 v57, n50 v47, n66 v31, n51 v30, n59 v26, 
n62 v50, n74 v42, n59 v41, n62 v38, n59 v33, 
n62 v47, n62 v44, n59 v42, n59 v32, n60 v26, 
n62 v48, n74 v41, n59 v41, n62 v36, n59 v32, 
n62 v48, n74 v42, n59 v39, n50 v38, n59 v28, 
n62 v50, n62 v42, n59 v36, n59 v28, n51 v27, 
n62 v65, n62 v54, n74 v36, n50 v32, n51 v32, 
n62 v79, n62 v79, n51 v32, n74 v29, n50 v28, 
n62 v81, n62 v71, n63 v36, n74 v30, n35 v28, 
n62 v77, n62 v67, n63 v34, n54 v30, n35 v26, 
n62 v75, n62 v65, n63 v35, n54 v31, n38 v25, 
n62 v73, n62 v65, n63 v31, n54 v26, n74 v24, 
n62 v68, n62 v60, n63 v29, n54 v28, n35 v23, 
n62 v59, n62 v51, n59 v33, n63 v27, n54 v26, 
n62 v53, n59 v45, n62 v45, n59 v35, n51 v26, 
n62 v50, n59 v45, n62 v42, n59 v37, n36 v26, 
n59 v45, n62 v44, n62 v37, n59 v34, n54 v24, 
n59 v43, n62 v41, n62 v35, n59 v32, n60 v24, 
n59 v43, n62 v41, n50 v36, n59 v28, n60 v24, 
n59 v41, n62 v39, n62 v38, n59 v29, n39 v28, 
n50 v56, n78 v48, n50 v42, n69 v36, n69 v34, 
n50 v72, n62 v51, n78 v46, n69 v43, n69 v41, 
n50 v75, n62 v53, n69 v44, n78 v39, n51 v38, 
n50 v75, n62 v48, n69 v42, n51 v39, n69 v37, 
n50 v69, n69 v41, n69 v41, n51 v40, n62 v39, 
n50 v63, n69 v39, n69 v38, n51 v38, n62 v36, 
n50 v66, n69 v42, n62 v38, n69 v37, n51 v35, 
n50 v57, n69 v45, n62 v41, n57 v35, n51 v31, 
n50 v55, n62 v43, n57 v39, n57 v38, n51 v30, 
n50 v55, n62 v42, n57 v35, n69 v34, n51 v28, 
n50 v57, n62 v40, n57 v34, n57 v33, n51 v29, 
n50 v58, n62 v43, n69 v31, n51 v31, n57 v30, 
n50 v59, n62 v46, n69 v30, n57 v30, n51 v30, 
n50 v61, n62 v44, n51 v35, n74 v28, n38 v27, 
n62 v70, n62 v65, n51 v33, n50 v31, n69 v24, 
n62 v73, n62 v68, n51 v32, n69 v29, n50 v26, 
n62 v74, n62 v64, n63 v33, n69 v32, n50 v28, 
n62 v71, n62 v65, n69 v33, n51 v31, n38 v25, 
n62 v68, n62 v58, n63 v33, n69 v30, n38 v25, 
n62 v61, n62 v50, n74 v30, n63 v30, n42 v28, 
n62 v50, n62 v44, n66 v36, n45 v32, n66 v29, 
n50 v47, n66 v44, n62 v39, n57 v32, n45 v29, 
n50 v43, n66 v39, n62 v34, n45 v30, n39 v27, 
n38 v40, n66 v33, n62 v29, n57 v28, n39 v27, 
n66 v39, n38 v36, n62 v25, n39 v24, n57 v24, 
n66 v39, n38 v33, n39 v25, n45 v23, n62 v22, 
n62 v44, n66 v35, n50 v34, n63 v28, n66 v26, 
n62 v67, n62 v62, n38 v32, n63 v31, n50 v27, 
n62 v71, n62 v65, n51 v34, n38 v33, n50 v24, 
n62 v67, n62 v56, n51 v36, n38 v31, n66 v26, 
n62 v61, n62 v54, n51 v32, n38 v30, n39 v21, 
n62 v55, n50 v50, n51 v31, n66 v25, n38 v23, 
n50 v51, n62 v41, n51 v29, n66 v29, n57 v26, 
n50 v47, n57 v36, n62 v35, n57 v33, n66 v26, 
n57 v45, n50 v38, n62 v33, n57 v31, n39 v26, 
n50 v43, n57 v33, n74 v32, n38 v29, n39 v27, 
n38 v43, n74 v33, n57 v29, n74 v28, n62 v27, 
n50 v41, n62 v36, n57 v27, n39 v26, n66 v26, 
n62 v46, n50 v41, n74 v29, n38 v27, n57 v25, 
n62 v49, n62 v48, n45 v28, n39 v25, n38 v24, 
n62 v47, n62 v41, n54 v30, n57 v26, n39 v24, 
n62 v46, n62 v36, n54 v30, n39 v25, n38 v24, 
n62 v47, n62 v40, n54 v28, n57 v25, n63 v24, 
n62 v49, n62 v42, n73 v26, n69 v25, n63 v23, 
n62 v49, n62 v44, n69 v28, n54 v24, n63 v23, 
n62 v45, n62 v40, n69 v35, n69 v27, n45 v24, 
n62 v44, n57 v41, n57 v35, n62 v32, n39 v23, 
n62 v43, n50 v41, n57 v30, n57 v26, n39 v22, 
n50 v45, n62 v38, n57 v31, n57 v29, n39 v24, 
n50 v41, n62 v36, n57 v30, n57 v29, n39 v23, 
n50 v39, n62 v33, n57 v30, n57 v26, n39 v23, 
n57 v38, n62 v33, n50 v31, n39 v23, n38 v20, 
n71 v40, n71 v39, n71 v37, n71 v37, n71 v37, 
n71 v72, n71 v70, n71 v67, n71 v67, n71 v67, 
n52 v75, n52 v59, n71 v55, n71 v50, n71 v50, 
n52 v73, n52 v58, n71 v52, n71 v47, n71 v47, 
n52 v75, n52 v63, n71 v49, n71 v45, n71 v45, 
n52 v74, n52 v62, n71 v44, n71 v40, n71 v40, 
n52 v73, n52 v61, n71 v38, n64 v37, n71 v34, 
n52 v70, n52 v59, n71 v37, n64 v36, n71 v33, 
n52 v64, n52 v54, n71 v43, n64 v41, n71 v39, 
n52 v60, n71 v51, n52 v49, n59 v48, n83 v48, 
n59 v62, n64 v52, n52 v46, n59 v43, n83 v38, 
n71 v61, n59 v61, n71 v57, n71 v57, n71 v57, 
n71 v86, n71 v81, n71 v79, n71 v79, n71 v79, 
n71 v84, n71 v79, n71 v78, n71 v78, n71 v78, 
n71 v68, n71 v64, n71 v63, n71 v63, n71 v63, 
n52 v52, n52 v44, n71 v39, n71 v35, n71 v35, 
n52 v52, n52 v42, n55 v39, n59 v35, n64 v28, 
n64 v59, n71 v49, n71 v45, n71 v45, n71 v45, 
n64 v61, n71 v54, n71 v50, n71 v50, n71 v50, 
n64 v56, n71 v51, n71 v48, n71 v48, n71 v48, 
n71 v56, n52 v53, n52 v46, n71 v39, n71 v36, 
n71 v65, n71 v63, n71 v60, n71 v60, n71 v60, 
n71 v77, n71 v73, n71 v71, n71 v71, n71 v71, 
n71 v77, n71 v73, n59 v72, n59 v56, n71 v52, 
n59 v73, n71 v56, n71 v52, n71 v51, n71 v51, 
n59 v69, n71 v52, n59 v49, n71 v49, n71 v45, 
n59 v64, n71 v49, n59 v49, n71 v44, n71 v44, 
n71 v64, n59 v62, n71 v50, n71 v46, n71 v46, 
n64 v66, n71 v59, n59 v57, n52 v51, n64 v43, 
n64 v76, n64 v60, n71 v52, n71 v51, n59 v49, 
n64 v69, n52 v64, n71 v54, n59 v52, n52 v38, 
n71 v73, n71 v71, n52 v71, n52 v59, n71 v47, 
n71 v75, n52 v72, n52 v57, n71 v55, n71 v55, 
n52 v70, n52 v55, n71 v47, n71 v42, n71 v42, 
n52 v65, n52 v51, n71 v43, n59 v39, n59 v35, 
n59 v63, n64 v58, n52 v51, n59 v44, n76 v35, 
n59 v61, n64 v53, n52 v47, n59 v43, n52 v34, 
n59 v61, n64 v56, n52 v48, n59 v44, n83 v39, 
n59 v60, n64 v55, n71 v45, n83 v43, n59 v40, 
n59 v51, n64 v48, n52 v45, n59 v45, n83 v36, 
n71 v57, n59 v55, n71 v51, n71 v51, n71 v51, 
n71 v75, n71 v74, n71 v69, n71 v69, n71 v69, 
n71 v72, n71 v70, n71 v67, n71 v67, n71 v67, 
n71 v70, n71 v67, n71 v65, n71 v65, n71 v65, 
n71 v65, n71 v62, n71 v60, n71 v60, n71 v60, 
n71 v60, n71 v58, n64 v56, n71 v54, n71 v54, 
n52 v53, n71 v43, n52 v42, n59 v40, n48 v30, 
n72 v54, n59 v50, n64 v46, n72 v43, n72 v41, 
n72 v56, n59 v50, n72 v49, n64 v42, n59 v39, 
n72 v50, n59 v49, n72 v44, n64 v43, n59 v38, 
n76 v54, n59 v50, n64 v49, n72 v42, n76 v42, 
n76 v57, n64 v48, n59 v46, n76 v43, n76 v43, 
n76 v53, n40 v46, n52 v39, n59 v34, n76 v34, 
n59 v46, n71 v42, n71 v41, n76 v41, n71 v39, 
n71 v68, n71 v66, n71 v63, n71 v63, n71 v63, 
n71 v74, n71 v72, n71 v69, n71 v69, n71 v69, 
n71 v69, n71 v67, n71 v64, n71 v64, n71 v64, 
n71 v64, n71 v62, n71 v60, n71 v60, n71 v60, 
n71 v62, n71 v59, n71 v58, n71 v58, n71 v58, 
n71 v56, n71 v54, n50 v53, n71 v52, n71 v52, 
n71 v60, n71 v58, n71 v56, n71 v56, n71 v56, 
n71 v65, n59 v63, n59 v52, n83 v52, n62 v37, 
n59 v60, n71 v52, n71 v49, n71 v49, n71 v49, 
n71 v59, n59 v54, n71 v54, n71 v54, n71 v54, 
n71 v77, n71 v74, n71 v71, n71 v71, n71 v71, 
n71 v69, n71 v68, n71 v64, n71 v64, n71 v64, 
n71 v57, n71 v55, n59 v53, n62 v46, n62 v42, 
n62 v65, n62 v57, n71 v43, n71 v42, n71 v41, 
n62 v71, n62 v63, n71 v39, n59 v37, n55 v34, 
n62 v68, n62 v59, n71 v43, n71 v43, n71 v41, 
n62 v64, n62 v55, n71 v49, n71 v48, n71 v47, 
n62 v60, n62 v52, n71 v50, n71 v47, n71 v46, 
n62 v58, n71 v51, n62 v49, n71 v47, n71 v47, 
n71 v62, n71 v60, n71 v57, n71 v57, n71 v57, 
n71 v69, n71 v68, n71 v65, n71 v65, n71 v65, 
n71 v68, n59 v67, n59 v51, n71 v45, n71 v45, 
n59 v62, n71 v48, n59 v45, n71 v43, n71 v41, 
n59 v58, n71 v45, n59 v43, n62 v41, n71 v40, 
n59 v56, n71 v44, n43 v41, n71 v36, n62 v34, 
n71 v56, n59 v55, n50 v46, n71 v40, n71 v40, 
n50 v57, n62 v57, n71 v56, n71 v53, n71 v52, 
n62 v65, n62 v63, n71 v49, n71 v46, n71 v46, 
n62 v63, n62 v55, n71 v46, n71 v43, n71 v43, 
n62 v58, n62 v53, n71 v49, n71 v46, n71 v46, 
n71 v59, n71 v56, n50 v55, n71 v54, n71 v54, 
n71 v59, n71 v55, n71 v53, n71 v53, n71 v53, 
n59 v59, n62 v50, n59 v49, n50 v41, n71 v39, 
n59 v61, n62 v49, n59 v46, n62 v42, n71 v37, 
n59 v62, n59 v48, n50 v46, n62 v43, n83 v40, 
n59 v62, n83 v55, n50 v47, n59 v40, n62 v39, 
n59 v63, n83 v51, n50 v46, n59 v39, n55 v32, 
n59 v61, n59 v46, n71 v45, n83 v43, n50 v40, 
n71 v67, n71 v63, n71 v63, n71 v63, n71 v63, 
n71 v75, n71 v74, n71 v68, n71 v68, n71 v68, 
n71 v71, n71 v68, n71 v65, n71 v65, n71 v65, 
n71 v65, n71 v62, n71 v60, n71 v60, n71 v60, 
n62 v61, n71 v55, n71 v54, n71 v53, n71 v53, 
n62 v60, n74 v54, n71 v50, n71 v50, n71 v48, 
n62 v55, n62 v50, n59 v46, n69 v36, n71 v35, 
n69 v70, n59 v53, n69 v49, n62 v47, n62 v46, 
n69 v65, n59 v54, n62 v45, n69 v42, n59 v42, 
n69 v68, n59 v57, n59 v47, n69 v45, n50 v43, 
n69 v63, n59 v55, n69 v43, n59 v43, n69 v41, 
n69 v61, n59 v55, n69 v42, n59 v41, n50 v38, 
n69 v54, n59 v50, n69 v41, n50 v38, n59 v35, 
n50 v45, n47 v41, n66 v38, n44 v35, n36 v32, 
n66 v61, n50 v52, n62 v46, n66 v38, n39 v31, 
n66 v61, n50 v57, n74 v44, n62 v41, n74 v39, 
n50 v54, n66 v51, n62 v44, n51 v33, n71 v33, 
n71 v56, n71 v53, n50 v52, n71 v51, n71 v51, 
n71 v55, n71 v51, n50 v51, n71 v50, n71 v50, 
n50 v52, n71 v52, n71 v49, n71 v47, n71 v47, 
n59 v56, n59 v48, n62 v46, n50 v42, n66 v38, 
n59 v66, n59 v50, n62 v45, n62 v39, n66 v36, 
n59 v64, n59 v51, n62 v43, n62 v38, n71 v33, 
n59 v60, n59 v49, n62 v44, n50 v37, n71 v34, 
n59 v59, n59 v48, n62 v43, n50 v41, n38 v29, 
n59 v53, n50 v51, n62 v42, n71 v40, n71 v35, 
n62 v59, n71 v51, n59 v50, n71 v47, n50 v46, 
n62 v73, n62 v67, n71 v52, n71 v51, n71 v51, 
n62 v77, n62 v69, n71 v47, n71 v46, n71 v45, 
n62 v72, n62 v63, n71 v46, n71 v44, n59 v43, 
n62 v67, n62 v59, n59 v45, n35 v34, n71 v30, 
n62 v62, n62 v54, n59 v44, n59 v32, n51 v31, 
n62 v54, n59 v47, n62 v47, n59 v40, n54 v32, 
n59 v56, n59 v46, n62 v45, n66 v41, n62 v37, 
n59 v59, n66 v46, n66 v42, n62 v41, n62 v36, 
n59 v52, n66 v42, n62 v38, n66 v37, n62 v36, 
n59 v62, n59 v48, n71 v42, n71 v37, n71 v37, 
n59 v64, n59 v51, n71 v40, n62 v35, n71 v34, 
n59 v56, n59 v49, n71 v38, n62 v37, n71 v34, 
n59 v54, n50 v50, n62 v39, n59 v36, n50 v32, 
n50 v58, n59 v46, n62 v44, n59 v39, n51 v32, 
n50 v58, n59 v44, n62 v42, n59 v38, n51 v34, 
n50 v55, n59 v41, n78 v37, n51 v35, n62 v31, 
n50 v57, n66 v51, n62 v35, n51 v35, n59 v34, 
n50 v52, n66 v44, n62 v39, n51 v35, n66 v33, 
n50 v47, n59 v42, n62 v39, n66 v36, n47 v35, 
n59 v64, n71 v48, n59 v48, n71 v44, n71 v44, 
n59 v69, n59 v54, n71 v44, n50 v40, n71 v40, 
n59 v70, n59 v53, n50 v43, n71 v40, n71 v36, 
n59 v70, n59 v52, n66 v43, n50 v41, n78 v39, 
n59 v64, n50 v51, n59 v42, n66 v39, n62 v34, 
n59 v55, n50 v45, n59 v36, n38 v35, n66 v32, 
n59 v50, n50 v44, n54 v39, n62 v37, n47 v35, 
n66 v66, n54 v49, n50 v42, n59 v41, n62 v38, 
n66 v62, n54 v47, n50 v42, n59 v40, n62 v34, 
n66 v58, n54 v45, n50 v39, n59 v38, n71 v31, 
n59 v58, n59 v43, n54 v42, n71 v41, n71 v35, 
n59 v55, n59 v45, n54 v37, n71 v34, n62 v32, 
n67 v48, n59 v48, n67 v46, n59 v44, n67 v42, 
n67 v81, n67 v56, n67 v55, n59 v46, n59 v37, 
n67 v78, n67 v54, n67 v51, n59 v47, n59 v40, 
n67 v69, n59 v55, n67 v50, n59 v45, n67 v43, 
n71 v64, n71 v62, n71 v60, n71 v60, n71 v60, 
n71 v62, n71 v58, n71 v57, n71 v57, n71 v57, 
n59 v49, n67 v49, n71 v43, n43 v40, n71 v39, 
n69 v71, n69 v55, n62 v48, n62 v48, n69 v44, 
n50 v80, n62 v76, n69 v50, n69 v47, n51 v34, 
n62 v80, n50 v79, n69 v49, n69 v44, n51 v38, 
n50 v81, n62 v72, n69 v47, n69 v46, n51 v39, 
n50 v76, n62 v64, n69 v46, n69 v45, n51 v39, 
n50 v76, n62 v63, n69 v47, n69 v44, n51 v36, 
n50 v68, n69 v51, n62 v51, n69 v48, n51 v36, 
n69 v70, n69 v56, n62 v53, n62 v50, n69 v35, 
n69 v70, n69 v51, n62 v45, n62 v44, n57 v44, 
n69 v68, n69 v50, n62 v41, n62 v41, n57 v32, 
n69 v76, n69 v53, n69 v47, n38 v36, n62 v34, 
n69 v73, n69 v49, n69 v47, n38 v34, n58 v26, 
n69 v68, n50 v48, n69 v47, n62 v34, n51 v29, 
n50 v62, n62 v50, n69 v39, n69 v38, n51 v29, 
n69 v60, n62 v49, n62 v49, n69 v38, n69 v34, 
n69 v62, n62 v49, n62 v47, n69 v37, n69 v37, 
n69 v66, n62 v51, n62 v49, n69 v40, n69 v38, 
n69 v67, n69 v51, n62 v49, n62 v49, n81 v37, 
n69 v60, n62 v45, n69 v45, n62 v42, n69 v36, 
n69 v63, n69 v54, n62 v43, n62 v36, n57 v35, 
n69 v81, n69 v59, n57 v47, n62 v40, n62 v37, 
n69 v73, n69 v47, n57 v46, n62 v38, n62 v38, 
n69 v66, n69 v46, n57 v44, n38 v32, n62 v32, 
n69 v57, n74 v44, n57 v42, n57 v39, n62 v36, 
n50 v53, n62 v43, n57 v37, n57 v33, n39 v26, 
n74 v48, n57 v46, n74 v43, n74 v38, n74 v38, 
n62 v66, n62 v59, n69 v51, n69 v38, n57 v33, 
n62 v77, n62 v77, n69 v52, n51 v36, n69 v36, 
n62 v74, n62 v71, n69 v47, n69 v39, n51 v36, 
n62 v65, n69 v58, n50 v57, n51 v39, n81 v37, 
n69 v76, n62 v55, n69 v52, n62 v48, n69 v46, 
n69 v74, n69 v54, n50 v52, n62 v44, n81 v35, 
n69 v70, n69 v56, n62 v46, n62 v41, n69 v37, 
n69 v66, n69 v48, n57 v45, n62 v45, n62 v42, 
n57 v63, n69 v46, n50 v42, n62 v39, n39 v27, 
n69 v66, n69 v51, n81 v42, n57 v42, n62 v38, 
n69 v68, n69 v53, n81 v47, n62 v43, n81 v41, 
n69 v63, n69 v46, n50 v43, n62 v42, n81 v35, 
n69 v45, n69 v42, n50 v41, n69 v40, n69 v39, 
n69 v71, n62 v59, n62 v56, n69 v48, n69 v42, 
n62 v69, n62 v68, n69 v63, n69 v42, n69 v37, 
n69 v65, n62 v59, n62 v59, n69 v39, n69 v39, 
n62 v66, n69 v63, n62 v54, n69 v38, n69 v38, 
n62 v66, n69 v60, n62 v55, n69 v38, n69 v32, 
n62 v59, n69 v52, n62 v48, n69 v34, n45 v33, 
n67 v67, n67 v57, n67 v50, n62 v49, n62 v47, 
n67 v85, n67 v58, n67 v56, n74 v49, n38 v43, 
n67 v80, n67 v59, n74 v55, n67 v49, n38 v42, 
n67 v77, n74 v59, n67 v50, n67 v47, n50 v39, 
n67 v71, n74 v54, n67 v45, n67 v45, n50 v41, 
n67 v64, n62 v49, n62 v48, n67 v48, n57 v43, 
n67 v53, n43 v44, n71 v42, n38 v41, n67 v39, 
n71 v79, n71 v77, n71 v71, n71 v71, n71 v71, 
n52 v82, n71 v64, n52 v64, n71 v57, n71 v57, 
n52 v85, n52 v68, n71 v60, n71 v53, n71 v53, 
n52 v81, n52 v69, n71 v55, n71 v50, n71 v50, 
n52 v79, n52 v64, n71 v53, n71 v47, n71 v47, 
n52 v78, n52 v64, n71 v47, n71 v42, n71 v42, 
n52 v76, n52 v63, n71 v53, n71 v48, n71 v48, 
n71 v77, n52 v76, n52 v60, n71 v56, n71 v56, 
n71 v72, n52 v70, n52 v58, n71 v54, n71 v54, 
n52 v65, n71 v55, n52 v54, n71 v52, n71 v52, 
n71 v66, n52 v65, n52 v52, n71 v50, n71 v46, 
n71 v67, n71 v64, n52 v63, n52 v51, n59 v43, 
n59 v57, n52 v52, n52 v50, n59 v29, n83 v25, 
n52 v56, n52 v47, n59 v36, n59 v32, n76 v30, 
n52 v52, n52 v43, n59 v36, n55 v32, n59 v31, 
n52 v51, n52 v44, n71 v38, n71 v35, n71 v35, 
n52 v53, n52 v42, n71 v41, n71 v39, n71 v39, 
n52 v51, n52 v42, n71 v40, n71 v38, n71 v38, 
n52 v44, n59 v42, n52 v38, n55 v34, n58 v26, 
n59 v50, n59 v48, n52 v34, n52 v32, n55 v29, 
n59 v61, n59 v47, n52 v38, n52 v30, n55 v29, 
n59 v59, n59 v44, n52 v37, n52 v30, n60 v29, 
n59 v57, n59 v44, n76 v37, n52 v34, n64 v33, 
n59 v59, n59 v43, n52 v36, n76 v34, n52 v30, 
n59 v58, n59 v46, n71 v36, n52 v35, n76 v32, 
n59 v58, n59 v48, n83 v41, n52 v35, n64 v31, 
n64 v65, n59 v54, n64 v50, n71 v47, n71 v43, 
n64 v71, n64 v55, n71 v51, n59 v50, n71 v43, 
n64 v62, n71 v53, n71 v49, n71 v49, n71 v49, 
n52 v70, n52 v58, n71 v46, n71 v42, n71 v42, 
n52 v67, n52 v53, n71 v48, n71 v45, n71 v45, 
n52 v62, n52 v48, n71 v42, n71 v40, n71 v40, 
n59 v68, n59 v52, n52 v48, n64 v46, n52 v34, 
n59 v71, n59 v53, n52 v46, n64 v43, n52 v33, 
n59 v72, n59 v57, n52 v47, n64 v42, n64 v33, 
n59 v75, n59 v55, n71 v50, n83 v47, n52 v39, 
n59 v69, n59 v51, n71 v47, n52 v44, n52 v40, 
n59 v58, n71 v52, n52 v51, n59 v39, n60 v34, 
n71 v58, n59 v55, n52 v50, n52 v45, n55 v33, 
n71 v67, n71 v63, n71 v60, n71 v60, n71 v60, 
n71 v64, n71 v61, n71 v57, n71 v57, n71 v57, 
n71 v57, n71 v55, n52 v54, n52 v44, n55 v38, 
n52 v56, n52 v46, n71 v41, n55 v36, n71 v36, 
n52 v54, n52 v43, n71 v40, n55 v38, n71 v35, 
n52 v51, n72 v46, n40 v43, n59 v39, n48 v39, 
